subject_id,trial_number,trial_id,target_sentence,question,target_side,other_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,play_counter,date_of_birth,native_lang,other_langs,dev_info,gender,order,sentence_type,animacy
swh6BVE7cYXxCC9N9gMCzouir,1,2FillerPre2,The_boy_will_put_the_train_in_the_box,Can_you_put_the_train_in_the_box?,right,left,pretest_filler,8/25/2022,11:50,right,1,2141.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,2,3FillerPre2,The_girl_will_move_the_hat_to_the_table,Can_you_move_the_hat_to_the_table?,left,right,pretest_filler,8/25/2022,11:50,left,1,2630.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,3,1fillerpost2,The_princess_will_tickle_the_teddy_bear_with_the_feather,Can_you_tickle_the_teddy_bear_with_the_feather?,right,left,posttest_filler,8/25/2022,11:50,right,1,3668.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,4,4Post2,The_princess_will_send_the_lion_a_crocodile,Can_you_send_the_lion_the_crocodile?,left,right,posttest,8/25/2022,11:50,right,0,2509.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,5,6post2,Dora_the_explorer_will_throw_the_puppy_a_hamster,Can_you_throw_puppy_the_hamster?,right,left,posttest,8/25/2022,11:50,left,0,2875.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,6,1Post2,The_boy_will_send_the_tiger_a_present,Can_you_send_the_tiger_the_present?,left,right,posttest,8/25/2022,11:50,right,0,1660.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,7,2fillerpost2,Boots_will_clean_the_chair_with_the_sponge,Can_you_clean_the_chair_with_the_sponge?,right,left,posttest_filler,8/25/2022,11:50,right,1,2640.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,8,3post2,Boots_will_throw_the_giraffe_a_balloon,Can_you_throw_the_giraffe_the_balloon?,left,right,posttest,8/25/2022,11:50,right,0,1150.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,9,5post2,The_prince_will_bring_the_turtle_a_cat,Can_you_bring_the_turtle_the_cat?,left,right,posttest,8/25/2022,11:50,right,0,2554.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
swh6BVE7cYXxCC9N9gMCzouir,10,2post2,The_girl_will_bring_the_horse_an_ice_cream,Can_you_bring_the_horse_the_ice_cream?,right,left,posttest,8/25/2022,11:50,left,0,1910.1039999999994,1,,English,Urdu,NA,female,Post,DO,Pred
